GID,위도,경도,생활인구수,가까운 지하철역,지하철역까지거리(m)
다사592502,37.55068986,127.0386646,,한양대,781.64
다사611511,37.55888392,127.0601265,,신답,440.02
다사595490,37.53988711,127.042127,,서울숲역,478.92
다사597505,37.55341583,127.0443086,,한양대,358.92
다사584487,37.53713418,127.029693,,옥수,1202.45
다사581493,37.54252859,127.0262631,,옥수,795.96
다사587510,37.55787823,127.0329593,,행당,313.26
다사574495,37.54429919,127.0183279,,옥수,307.81
다사621507,37.55532023,127.0714692,,신답,1498.08
다사585498,37.54705331,127.0307627,,행당,1144.63
다사612512,37.55978947,127.0612534,,신답,471.04
다사595507,37.55520973,127.0420333,,한양대,200.06
다사579488,37.53801284,127.0240279,,옥수,717.92
다사604504,37.55254482,127.0522388,,뚝섬,732.7
다사607501,37.54985365,127.0556512,,성수,581.8
다사612505,37.55348015,127.0612904,,신답,989.5
다사594520,37.5669226,127.0408292,,마장,207.52
다사593507,37.55520092,127.039769,,한양대,363.2
다사621512,37.5598269,127.0714434,,신답,1343.07
다사611509,37.55708126,127.0601371,,신답,591.36
다사573507,37.55511049,127.0171261,,신금호,296.63
다사589488,37.53805792,127.0353467,,서울숲역,1034.4
다사566495,37.5442619,127.0092721,,금호,726.79
다사583524,37.5704788,127.028351,,상왕십리,665.95
다사574509,37.55691777,127.0182467,,신금호,328.89
다사603512,37.55975116,127.0510634,,용답,270.81
다사597486,37.53629054,127.0444128,,서울숲역,822.59
다사601519,37.56605183,127.048761,,답십리,354.46
다사600506,37.55433022,127.0476995,,한양대,446.5
다사602506,37.55433887,127.0499637,,한양대,621.57
다사615498,37.54718339,127.0647235,,성수,821.3
다사577494,37.54341167,127.0217296,,옥수,436.53
다사599523,37.56964847,127.0464745,,마장,506.73
다사588503,37.55157341,127.0341307,,행당,756.95
다사589501,37.54977521,127.035274,,행당,979.92
다사611512,37.55978526,127.0601212,,신답,381.72
다사614491,37.54086987,127.0636282,,성수,793.08
다사565497,37.54605985,127.0081282,,금호,718.34
다사592494,37.54347922,127.0387091,,서울숲역,527.72
다사590495,37.54437168,127.0364396,,서울숲역,731.3
다사605482,37.53271979,127.0534892,,성수,1342.26
다사608515,37.56247654,127.0567085,,신답,116.35
다사577492,37.54160901,127.0217411,,옥수,391.33
다사610512,37.55978103,127.058989,,신답,299.1
다사579526,37.57226327,127.02381,,상왕십리,971.32
다사623510,37.55803243,127.0737181,,신답,1578.1
다사599507,37.55522721,127.0465619,,한양대,308.69
다사600483,37.53359959,127.0478247,,서울숲역,1155.02
다사592527,37.57322306,127.0385257,,마장,885.1
다사584489,37.53893684,127.0296816,,옥수,1132.43
다사602511,37.55884552,127.0499366,,용답,379.62
다사582486,37.53622381,127.0274349,,옥수,1078.2
다사609481,37.53183548,127.0580217,,성수,1433.78
다사607477,37.52822165,127.0557795,,성수,1824.39
다사613506,37.55438568,127.0624172,,신답,952.23
다사586492,37.54164983,127.0319285,,서울숲역,1147.58
다사599503,37.55162188,127.0465837,,뚝섬,499.3
다사573485,37.53528128,127.017254,,옥수,708.52
다사610500,37.54896505,127.0590527,,성수,553
다사591492,37.54167213,127.0375882,,서울숲역,664.86
다사607511,37.55886696,127.0555977,,신답,296.9
다사617510,37.55800771,127.0669249,,신답,1008.68
다사584499,37.54795014,127.029625,,행당,1039.4
다사592486,37.53626857,127.0387535,,서울숲역,976.71
다사593486,37.53627298,127.0398854,,서울숲역,926.63
다사582491,37.54073047,127.0274065,,옥수,896.69
다사597485,37.5353892,127.0444183,,서울숲역,922.76
다사623512,37.55983509,127.0737078,,신답,1540.94
다사607505,37.55345898,127.0556298,,신답,893.03
다사607481,37.53182699,127.0557582,,성수,1423.55
다사580494,37.54342537,127.0251255,,옥수,717.29
다사602510,37.55794419,127.0499421,,용답,477.93
다사582520,37.56686897,127.0272414,,상왕십리,299.68
다사616514,37.56160887,127.0657718,,신답,830.8
다사609516,37.56338212,127.0578354,,신답,249.79
다사605481,37.53181845,127.0534946,,성수,1441.16
다사597511,37.55882381,127.0442756,,한양대,258.6
다사582497,37.54613844,127.0273723,,옥수,1018.27
다사589491,37.54076191,127.03533,,서울숲역,886.86
다사596487,37.5371875,127.0432754,,서울숲역,733.16
다사609501,37.54986215,127.0579153,,성수,606.43
다사593492,37.54168097,127.0398521,,서울숲역,481.16
다사586488,37.53804451,127.0319511,,서울숲역,1286.35
다사610493,37.54265572,127.0590899,,성수,350.9
다사585487,37.53713868,127.0308248,,옥수,1293.59
다사610484,37.53454372,127.0591376,,성수,1155.3
다사616507,37.55529955,127.0658084,,신답,1079.9
다사580525,37.5713665,127.0249481,,상왕십리,837.79
다사592490,37.53987389,127.0387313,,서울숲역,674.91
다사614493,37.54267254,127.0636177,,성수,707.36
다사603513,37.56065249,127.051058,,용답,170.9
다사584497,37.54614748,127.0296363,,옥수,1196.71
다사605490,37.53993045,127.0534462,,성수,568.21
다사602515,37.56245084,127.049915,,용답,88.12
다사603504,37.55254052,127.0511067,,뚝섬,679.21
다사609509,37.5570728,127.0578727,,신답,507.08
다사574484,37.53438457,127.0183917,,옥수,813.89
다사605495,37.54443712,127.0534193,,성수,227.02
다사582490,37.53982914,127.0274122,,옥수,914.1
다사600486,37.53630359,127.0478084,,서울숲역,865.63
다사595514,37.56151903,127.0419947,,왕십리,419.99
다사603508,37.55614584,127.0510851,,한양대,670.02
다사581517,37.56416045,127.0261262,,상왕십리,245.01
다사595502,37.55070308,127.0420609,,뚝섬,613.27
다사602520,37.56695748,127.0498878,,답십리,244.73
다사592512,37.55970315,127.0386091,,왕십리,278.55
다사583492,37.54163632,127.0285327,,옥수,990.1
다사585492,37.54164534,127.0307966,,옥수,1189.7
다사610511,37.5588797,127.0589943,,신답,370.64
다사596524,37.57053669,127.0430719,,마장,497.3
다사601504,37.55253189,127.0488425,,뚝섬,608.3
다사620513,37.56072411,127.070306,,신답,1233.12
다사612504,37.55257882,127.0612957,,성수,1000.49
다사582496,37.54523711,127.027378,,옥수,973.58
다사593503,37.55159561,127.0397912,,한양대,643.66
다사576489,37.53890043,127.0206265,,옥수,423.73
다사601505,37.55343322,127.048837,,한양대,586.04
다사599511,37.55883252,127.04654,,한양대,366.54
다사601523,37.56965715,127.0487392,,답십리,466.94
다사599484,37.53449658,127.0466874,,서울숲역,1036.79
다사583495,37.54434031,127.0285157,,옥수,1032.75
다사582488,37.53802648,127.0274235,,옥수,979.21
다사586489,37.53894584,127.0319454,,서울숲역,1241.02
다사602516,37.56335217,127.0499095,,용답,154.61
다사603496,37.54532987,127.0511499,,뚝섬,388.41
다사588512,37.55968536,127.0340802,,왕십리,206.45
다사603505,37.55344185,127.0511013,,한양대,755.17
다사614496,37.54537654,127.0636019,,성수,676.85
다사586494,37.54345249,127.0319173,,서울숲역,1126.32
다사597496,37.54530385,127.0443579,,서울숲역,182.36
다사602503,37.55163488,127.04998,,뚝섬,544.6
다사593488,37.53807565,127.0398743,,서울숲역,754.48
다사596510,37.5579181,127.0431489,,한양대,152.05
다사609511,37.55887547,127.0578621,,신답,317.87
다사587490,37.53985165,127.0330717,,서울숲역,1109.42
다사566499,37.54786721,127.0092484,,금호,578
다사596494,37.54349682,127.043237,,서울숲역,129.71
다사578493,37.54251492,127.0228673,,옥수,499.86
다사595504,37.55250574,127.0420498,,한양대,470.82
다사589497,37.54616989,127.0352964,,서울숲역,872.97
다사592509,37.55699916,127.0386257,,한양대,432.54
다사593526,37.57232615,127.0396636,,마장,752.98
다사587491,37.54075298,127.0330661,,서울숲역,1075.37
다사602509,37.55704286,127.0499475,,한양대,570.32
다사607480,37.53092565,127.0557635,,성수,1523.75
다사592504,37.55249252,127.0386535,,한양대,624.02
다사602522,37.56876014,127.049877,,답십리,325.71
다사579492,37.54161816,127.024005,,옥수,590.91
다사594526,37.57233056,127.040796,,마장,721.33
다사599505,37.55342455,127.0465728,,한양대,443.05
다사586491,37.5407485,127.0319342,,서울숲역,1171
다사594486,37.53627739,127.0410172,,서울숲역,885.03
다사619509,37.55711466,127.0691945,,신답,1231.59
다사605520,37.56697039,127.0532848,,답십리,57.15
다사584493,37.54254216,127.029659,,옥수,1093.87
다사589526,37.5723084,127.035134,,마장,976.13
다사607478,37.52912298,127.0557742,,성수,1724.18
다사593497,37.54618763,127.0398244,,서울숲역,511.25
다사604502,37.55074215,127.0522496,,뚝섬,581.98
다사600484,37.53450092,127.0478193,,서울숲역,1057.86
다사578486,37.53620561,127.0229075,,옥수,781.72
다사592505,37.55339385,127.038648,,한양대,555.66
다사580489,37.53891872,127.0251541,,옥수,756.05
다사590493,37.54256902,127.0364507,,서울숲역,736.86
다사613495,37.54447102,127.0624752,,성수,572.65
다사608505,37.55346323,127.0567619,,신답,891.06
다사606505,37.55345471,127.0544977,,신답,906.06
다사588494,37.54346144,127.0341812,,서울숲역,926.76
다사623511,37.55893376,127.073713,,신답,1556.41
다사598523,37.56964411,127.0453421,,마장,451.48
다사596485,37.53538483,127.0432864,,서울숲역,931.19
다사610506,37.55437304,127.0590208,,신답,823.57
다사604479,37.5300115,127.0523735,,성수,1656.15
다사617509,37.55710637,127.0669301,,신답,1051.43
다사615510,37.55799938,127.0646605,,신답,828.13
다사590501,37.54977966,127.0364061,,한양대,981.48
다사588489,37.53895479,127.0342092,,서울숲역,1063.2
다사607507,37.55526164,127.0556191,,신답,693.32
다사588525,37.57140261,127.0340072,,상왕십리,890.66
다사567499,37.54787191,127.0103805,,금호,478.5
다사600522,37.56875148,127.0476123,,답십리,493.39
다사601521,37.56785449,127.0487501,,답십리,362.84
다사589502,37.55067654,127.0352684,,행당,895.61
다사581488,37.53802194,127.0262917,,옥수,889.45
다사595491,37.54078844,127.0421215,,서울숲역,393.68
다사597494,37.54350119,127.0443689,,서울숲역,34.85
다사577493,37.54251034,127.0217353,,옥수,402.24
다사597509,37.55702115,127.0442866,,한양대,84.65
다사598486,37.5362949,127.0455447,,서울숲역,825.2
다사615511,37.55890071,127.0646553,,신답,786.01
다사593489,37.53897698,127.0398687,,서울숲역,674.3
다사592500,37.5488872,127.0386757,,서울숲역,784.65
다사616497,37.54628622,127.0658607,,성수,890.16
다사604482,37.5327155,127.0523574,,성수,1362.64
다사612506,37.55438148,127.0612851,,신답,900.37
다사596506,37.55431278,127.0431709,,한양대,253.81
다사610508,37.55617571,127.0590102,,신답,633.75
다사582506,37.5542504,127.0273211,,행당,388.65
다사571504,37.55239723,127.0148794,,금호,465.93
다사610513,37.56068236,127.0589836,,신답,248.27
다사573506,37.55420916,127.0171319,,신금호,290.21
다사611503,37.55167327,127.0601689,,성수,865.96
다사608511,37.55887122,127.0567299,,신답,290.93
다사602523,37.56966147,127.0498716,,답십리,399.14
다사589495,37.54436723,127.0353076,,서울숲역,830.58
다사588499,37.54796809,127.0341532,,서울숲역,1043.84
다사583497,37.54614297,127.0285043,,옥수,1106.59
다사616506,37.55439822,127.0658137,,신답,1146.53
다사602498,37.54712822,127.0500071,,뚝섬,228.77
다사577497,37.54611565,127.0217123,,금호,574.8
다사608512,37.55977255,127.0567245,,신답,191.64
다사590502,37.55068099,127.0364005,,한양대,906.85
다사596488,37.53808883,127.0432699,,서울숲역,634.72
다사609510,37.55797414,127.0578674,,신답,411.15
다사570503,37.55149125,127.0137531,,금호,400.58
다사591496,37.54527745,127.037566,,서울숲역,652.48
다사576495,37.5443084,127.0205918,,옥수,413.84
다사566494,37.54336058,127.009278,,옥수,732.57
다사604483,37.53361683,127.052352,,성수,1265.55
다사584486,37.53623285,127.0296986,,옥수,1248.09
다사574487,37.53708856,127.0183743,,옥수,516.26
다사596505,37.55341145,127.0431764,,한양대,353.51
다사601517,37.56424917,127.0487718,,용답,294.28
다사601481,37.53180125,127.0489674,,서울숲역,1374.2
다사608482,37.53273257,127.0568846,,성수,1325.1
다사609494,37.54355282,127.0579526,,성수,210.83
다사576487,37.53709777,127.020638,,옥수,585.68
다사579493,37.54251948,127.0239992,,옥수,598.19
다사597499,37.54800785,127.0443415,,뚝섬,286
다사610496,37.54535972,127.0590739,,성수,284.39
다사581520,37.56686443,127.0261091,,상왕십리,358.04
다사608483,37.53363391,127.0568793,,성수,1225.04
다사613505,37.55348435,127.0624225,,신답,1036.92
다사604509,37.55705147,127.0522118,,용답,582.78
다사619508,37.55621333,127.0691997,,신답,1274.75
다사576492,37.54160442,127.0206092,,옥수,291.55
다사586498,37.54705781,127.0318947,,행당,1158.24
다사603484,37.53451387,127.0512148,,서울숲역,1170.91
다사588495,37.54436277,127.0341756,,서울숲역,929.97
다사575490,37.53979716,127.0194888,,옥수,282.36
다사606480,37.53092139,127.0546317,,성수,1528.76
다사573486,37.53618261,127.0172482,,옥수,608.3
다사596490,37.53989149,127.0432589,,서울숲역,440.26
다사591500,37.54888277,127.0375437,,서울숲역,854.91
다사608504,37.5525619,127.0567672,,성수,884.91
다사589493,37.54256457,127.0353188,,서울숲역,835.47
다사604503,37.55164349,127.0522442,,뚝섬,654.01
다사587496,37.54525963,127.033038,,서울숲역,1042.02
다사590492,37.54166769,127.0364563,,서울숲역,759.72
다사568500,37.54877792,127.0115066,,금호,381.4
다사587486,37.53624633,127.0330942,,서울숲역,1315.02
다사611502,37.55077194,127.0601742,,성수,776.7
다사596492,37.54169415,127.0432479,,서울숲역,255.24
다사576490,37.53980176,127.0206207,,옥수,357.69
다사574489,37.53889122,127.0183627,,옥수,320.99
다사584494,37.54344349,127.0296533,,옥수,1106.94
다사571502,37.55059458,127.0148911,,금호,270.33
다사592491,37.54077522,127.0387257,,서울숲역,617.35
다사585490,37.53984268,127.0308079,,옥수,1207.61
다사579491,37.54071683,127.0240107,,옥수,600.5
다사600485,37.53540225,127.0478138,,서울숲역,961.33
다사595486,37.53628178,127.0421491,,서울숲역,853.12
다사586499,37.54795914,127.0318891,,행당,1059.78
다사597510,37.55792248,127.0442811,,한양대,164.24
다사607502,37.55075498,127.0556458,,성수,681.94
다사601483,37.53360391,127.0489565,,서울숲역,1182.43
다사588511,37.55878403,127.0340858,,왕십리,292.22
다사606482,37.53272406,127.054621,,성수,1329.09
다사599524,37.57054979,127.046469,,마장,588.53
다사584492,37.54164083,127.0296647,,옥수,1089.9
다사578490,37.53981093,127.0228845,,옥수,533.04
다사598487,37.53719623,127.0455392,,서울숲역,725.4
다사603485,37.53541521,127.0512094,,서울숲역,1084.48
다사614501,37.54988321,127.0635757,,성수,888.56
다사613502,37.55078035,127.0624383,,성수,889.88
다사591502,37.55068543,127.0375326,,한양대,840.66
다사618507,37.55530786,127.0680727,,신답,1240.01
다사601485,37.53540658,127.0489457,,서울숲역,994.09
다사598524,37.57054544,127.0453366,,마장,541.68
다사606506,37.55435604,127.0544923,,신답,807.77
다사615493,37.54267672,127.0647497,,성수,802.8
다사591494,37.54347479,127.0375771,,서울숲역,627.46
다사614509,37.55709387,127.0635336,,신답,798.73
다사591487,37.53716547,127.0376161,,서울숲역,956.26
다사589498,37.54707122,127.0352908,,서울숲역,910.12
다사595485,37.53538045,127.0421546,,서울숲역,950.08
다사567498,37.54697058,127.0103864,,금호,497.36
다사577510,37.5578329,127.0216374,,신금호,385.82
다사605510,37.55795709,127.0533386,,신답,472.17
다사584488,37.53803551,127.0296873,,옥수,1163.66
다사589486,37.53625525,127.0353579,,서울숲역,1165.93
다사586487,37.53714318,127.0319567,,서울숲역,1337.67
다사595525,37.57143363,127.041934,,마장,603.16
다사612511,37.55888814,127.0612587,,신답,519.41
다사580493,37.54252404,127.0251312,,옥수,696.95
다사590491,37.54076636,127.0364619,,서울숲역,794.65
다사609483,37.53363815,127.0580111,,성수,1235.03
다사576493,37.54250575,127.0206034,,옥수,306.05
다사587487,37.53714766,127.0330886,,서울숲역,1254.8
다사622512,37.559831,127.0725756,,신답,1441.95
다사594502,37.55069868,127.0409288,,한양대,692.25
다사579525,37.57136194,127.0238157,,상왕십리,883.24
다사589494,37.5434659,127.0353132,,서울숲역,826.98
다사565496,37.54515852,127.0081342,,금호,758.01
다사591509,37.55699473,127.0374936,,왕십리,495.11
다사578487,37.53710694,127.0229017,,옥수,706.55
다사593506,37.55429959,127.0397745,,한양대,415.19
다사578505,37.55333085,127.0227983,,신금호,248.2
다사581494,37.54342992,127.0262574,,옥수,813.83
다사602485,37.5354109,127.0500775,,서울숲역,1035.47
다사608477,37.5282259,127.0569113,,성수,1825.67
다사611501,37.54987061,127.0601795,,성수,690.44
다사588492,37.54165878,127.0341924,,서울숲역,952.48
다사588488,37.53805346,127.0342148,,서울숲역,1115.78
다사584495,37.54434482,127.0296477,,옥수,1128.79
다사591491,37.5407708,127.0375938,,서울숲역,704.51
다사594490,37.53988271,127.0409951,,서울숲역,533.69
다사585494,37.543448,127.0307853,,옥수,1205.33
다사603481,37.53180987,127.051231,,서울숲역,1440.95
다사594488,37.53808005,127.0410062,,서울숲역,702.76
다사603522,37.56876445,127.0510093,,답십리,259.41
다사605504,37.5525491,127.0533709,,뚝섬,795.17
다사595493,37.5425911,127.0421105,,서울숲역,257.83
다사609504,37.55256615,127.0578993,,성수,898.7
다사597487,37.53719187,127.0444073,,서울숲역,722.43
다사590488,37.53806237,127.0364786,,서울숲역,956.51
다사592497,37.54618321,127.0386924,,서울숲역,597.22
다사601482,37.53270258,127.048962,,서울숲역,1277.99
다사610509,37.55707704,127.0590049,,신답,541.72
다사581486,37.53621928,127.0263031,,옥수,997.38
다사576496,37.54520973,127.0205861,,옥수,490.1
다사619511,37.55891732,127.0691841,,신답,1166.51
다사588490,37.53985612,127.0342036,,서울숲역,1017.8
다사611506,37.55437727,127.060153,,신답,857.03
다사575489,37.53889583,127.0194946,,옥수,362.4
다사613496,37.54537235,127.0624699,,성수,577.87
다사591514,37.56150137,127.0374657,,왕십리,55.06
다사612487,37.53725615,127.0613855,,성수,948.06
다사583499,37.54794562,127.028493,,신금호,1020.02
다사606504,37.55255338,127.054503,,뚝섬,864.68
다사584491,37.5407395,127.0296703,,옥수,1095.12
다사621506,37.5544189,127.0714743,,신답,1546.79
다사600521,37.56785016,127.0476177,,답십리,458.58
다사607508,37.55616297,127.0556137,,신답,593.65
다사588509,37.55698138,127.0340971,,행당,408.33
다사605480,37.53091712,127.0534999,,성수,1540.22
다사591503,37.55158676,127.037527,,한양대,765.43
다사620512,37.55982278,127.0703112,,신답,1244.34
다사580486,37.53621473,127.0251712,,옥수,920.3
다사576491,37.54070309,127.0206149,,옥수,310.52
다사599510,37.55793119,127.0465455,,한양대,307.33
다사593521,37.56781952,127.0396914,,마장,345.03
다사593493,37.5425823,127.0398466,,서울숲역,444.19
다사587497,37.54616096,127.0330324,,서울숲역,1063.93
다사598508,37.55612418,127.0454243,,한양대,176.7
다사608509,37.55706856,127.0567405,,신답,490.64
다사594521,37.56782393,127.0408237,,마장,269.03
다사594491,37.54078405,127.0409896,,서울숲역,458.73
다사581495,37.54433125,127.0262517,,옥수,843.31
다사610482,37.53274105,127.0591482,,성수,1350.91
다사576485,37.53529511,127.0206495,,옥수,766.07
다사605478,37.52911445,127.0535107,,성수,1738.75
다사579486,37.53621018,127.0240393,,옥수,847.97
다사615507,37.55529538,127.0646763,,신답,1005.15
다사609480,37.53093415,127.0580271,,성수,1533.32
다사613488,37.53816168,127.0625121,,성수,921.07
다사600508,37.55613288,127.0476886,,한양대,372.21
다사591495,37.54437612,127.0375715,,서울숲역,632.2
다사589500,37.54887388,127.0352796,,서울숲역,1010.48
다사580490,37.53982005,127.0251483,,옥수,721.11
다사603482,37.53271121,127.0512256,,서울숲역,1349.49
다사592492,37.54167655,127.0387202,,서울숲역,571.68
다사601484,37.53450525,127.0489511,,서울숲역,1087.72
다사607513,37.56066963,127.055587,,신답,111.44
다사605484,37.53452245,127.0534784,,성수,1145.18
다사609505,37.55346748,127.057894,,신답,900.21
다사619510,37.55801599,127.0691893,,신답,1195.3
다사595501,37.54980175,127.0420664,,뚝섬,554.22
다사593491,37.54077964,127.0398577,,서울숲역,534.61
다사611508,37.55617993,127.0601424,,신답,676.67
다사591488,37.5380668,127.0376105,,서울숲역,883.05
다사605508,37.55615443,127.0533494,,신답,647.47
다사588493,37.54256011,127.0341868,,서울숲역,934.35
다사571488,37.53797599,127.0149728,,옥수,457.58
다사575491,37.54069849,127.019483,,옥수,219.56
다사570489,37.53887267,127.0138351,,옥수,434.82
다사620511,37.55892145,127.0703163,,신답,1263.44
다사596493,37.54259549,127.0432424,,서울숲역,175.91
다사577489,37.53890502,127.0217584,,옥수,497.68
다사584524,37.57048332,127.0294833,,상왕십리,667.05
다사617514,37.56161303,127.0669041,,신답,930.59
다사612510,37.55798681,127.061264,,신답,581.19
다사581491,37.54072593,127.0262745,,옥수,797.69
다사585495,37.54434933,127.0307797,,옥수,1225.43
다사566497,37.54606456,127.0092602,,금호,625.28
다사611493,37.54265994,127.0602218,,성수,433.07
다사594506,37.554304,127.0409067,,한양대,341.28
다사573487,37.53708394,127.0172424,,옥수,508.08
다사590499,37.547977,127.0364172,,서울숲역,871.55
다사579518,37.56505267,127.0238559,,상왕십리,446.31
다사614502,37.55078454,127.0635704,,성수,957.12
다사593500,37.54889162,127.0398078,,뚝섬,696.96
다사610483,37.53364238,127.0591429,,성수,1252.92
다사602504,37.55253621,127.0499746,,뚝섬,636.96
다사582492,37.54163179,127.0274008,,옥수,890.3
다사605483,37.53362112,127.0534838,,성수,1243.59
다사608508,37.55616723,127.0567459,,신답,590.68
다사615506,37.55439405,127.0646815,,신답,1076.42
다사600524,37.57055414,127.0476014,,답십리,608.26
다사583505,37.55335359,127.0284589,,행당,447.67
다사577491,37.54070768,127.0217468,,옥수,405.66
다사597503,37.55161317,127.0443195,,한양대,556.95
다사592499,37.54798587,127.0386813,,서울숲역,713.61
다사577488,37.53800369,127.0217641,,옥수,565.13
다사590526,37.57231285,127.0362664,,마장,909.11
다사592495,37.54438055,127.0387035,,서울숲역,533.35
다사602507,37.5552402,127.0499583,,한양대,588.13
다사614503,37.55168587,127.0635652,,성수,1030.89
다사586524,37.57049232,127.0317481,,상왕십리,712.49
다사596504,37.55251012,127.0431819,,한양대,453.44
다사603480,37.53090854,127.0512364,,서울숲역,1533.49
다사602484,37.53450957,127.0500829,,서울숲역,1125.66
다사615508,37.55619671,127.064671,,신답,939.18
다사591499,37.54798144,127.0375493,,서울숲역,790.22
다사607479,37.53002432,127.0557688,,성수,1623.96
다사590487,37.53716103,127.0364842,,서울숲역,1024.49
다사606508,37.55615871,127.0544816,,신답,613.08
다사585523,37.5695865,127.0306214,,상왕십리,585.8
다사600520,37.56694883,127.0476232,,마장,425.91
다사613503,37.55168168,127.0624331,,성수,968.78
다사590515,37.56239826,127.0363279,,왕십리,95.27
다사613511,37.55889234,127.0623909,,신답,604.88
다사568499,37.5478766,127.0115125,,금호,379.18
다사606479,37.53002006,127.0546371,,성수,1628.66
다사609502,37.55076348,127.05791,,성수,703.07
다사573490,37.53978793,127.017225,,옥수,207.5
다사588486,37.5362508,127.0342261,,서울숲역,1238.7
다사594494,37.54348804,127.040973,,서울숲역,328.35
다사605511,37.55885842,127.0533333,,신답,393.63
다사600519,37.5660475,127.0476286,,마장,414.93
다사610490,37.53995172,127.0591058,,성수,588.37
다사594505,37.55340267,127.0409122,,한양대,420.74
다사605506,37.55435177,127.0533602,,신답,834.18
다사596507,37.55521411,127.0431654,,한양대,154.79
다사589499,37.54797255,127.0352852,,서울숲역,956.37
다사610505,37.55347171,127.0590261,,신답,920.17
다사603497,37.5462312,127.0511445,,뚝섬,345.48
다사587494,37.54345697,127.0330492,,서울숲역,1026.54
다사603509,37.55704717,127.0510797,,용답,571.2
다사607483,37.53362966,127.0557475,,성수,1223.14
다사605512,37.55975975,127.0533279,,신답,327.16
다사595496,37.5452951,127.042094,,서울숲역,290.51
다사594500,37.54889602,127.0409398,,뚝섬,601.73
다사590496,37.54527301,127.036434,,서울숲역,748.91
다사597484,37.53448787,127.0444238,,서울숲역,1022.94
다사607482,37.53272832,127.0557528,,성수,1323.34
다사575488,37.5379945,127.0195003,,옥수,450.58
다사608478,37.52912723,127.0569059,,성수,1725.53
다사605479,37.53001578,127.0535053,,성수,1639.43
다사594489,37.53898138,127.0410006,,서울숲역,615.88
다사598525,37.57144677,127.0453311,,마장,634.9
