대중교통,역(정류장),호선명,노선(수),x_좌표,y_좌표,지하철_여부,버스_여부,따릉이_여부,동_이름,GID,NODE_ID,주소,도로명,버스정류장ARS번호,총승차인원,총하차인원
버스,우리은행.백범학원터,,1,127.021122,37.548263,N,Y,N,금호동4가,11200112,103900161.0,서울 성동구 금호동4가 576-1,-,4776.0,721.0,1729.0
버스,우리은행화양동지점,,3,127.066129,37.548118,N,Y,N,금호동4가,11200112,103000189.0,서울 성동구 성수동2가 280-49,서울특별시 성동구 광나루로 334-1 (성수동2가),4293.0,17652.0,20674.0
버스,원형화단,,1,127.0194898,37.54859296,N,Y,N,성수동2가,11200115,103900020.0,서울 성동구 금호동3가 1285-2,서울특별시 성동구 장터1가길 51 (금호동3가),4573.0,5009.0,7114.0
버스,응봉경로당앞,,1,127.031694,37.55238843,N,Y,N,응봉동,11200108,103900015.0,서울 성동구 응봉동 97,서울특별시 성동구 독서당로 419 (응봉동),4740.0,825.0,222.0
버스,응봉경로당앞,,1,127.0316422,37.55262793,N,Y,N,응봉동,11200108,103900072.0,서울 성동구 응봉동 265-40,서울특별시 성동구 독서당로59길 41-4 (응봉동),4545.0,407.0,2742.0
버스,응봉근린공원.금호산,,1,127.016922,37.553522,N,Y,N,금호동2가,11200110,101900001.0,서울 성동구 금호동2가 산 9-1,서울특별시 성동구 금호산15길 15 (금호동2가),2518.0,951.0,2624.0
버스,응봉동주민센터,,5,127.0335008,37.55339896,N,Y,N,응봉동,11200108,103000039.0,서울 성동구 응봉동 100,서울특별시 성동구 독서당로 398 (응봉동),4138.0,7770.0,8855.0
버스,응봉동주민센터,,5,127.0334387,37.55376121,N,Y,N,응봉동,11200108,103000040.0,서울 성동구 응봉동 134-121,-,4139.0,10931.0,21759.0
버스,응봉동현대아파트,,5,127.030578,37.549732,N,Y,N,응봉동,11200108,103000042.0,서울 성동구 응봉동 193-238,-,4141.0,28094.0,12234.0
버스,응봉동현대아파트,,5,127.0309,37.550222,N,Y,N,응봉동,11200108,103000043.0,서울 성동구 응봉동 98,"서울특별시 성동구 독서당로 377 (응봉동, 금호현대아파트)",4142.0,14197.0,23006.0
버스,응봉동현대아파트,,1,127.0307682,37.54980253,N,Y,N,응봉동,11200108,103900126.0,서울 성동구 응봉동 200-13,-,4542.0,7115.0,6498.0
버스,응봉동현대아파트,,1,127.030938,37.54986196,N,Y,N,응봉동,11200108,103900212.0,서울 성동구 응봉동 200-1,서울특별시 성동구 독서당로 384 (응봉동),4845.0,2065.0,5230.0
버스,응봉사거리,,9,127.034458,37.55529188,N,Y,N,행당동,11200107,103000041.0,서울 성동구 행당동 349,"서울특별시 성동구 고산자로 164 (행당동, 서울숲한신더휴)",4140.0,47894.0,48169.0
버스,응봉사거리,,1,127.0340902,37.5553019,N,Y,N,행당동,11200107,103000280.0,서울 성동구 행당동 344,"서울특별시 성동구 독서당로 441 (행당동, 신동아아파트)",,,
버스,응봉사거리,,1,127.0344919,37.55508011,N,Y,N,행당동,11200107,103000281.0,서울 성동구 행당동 349,"서울특별시 성동구 고산자로 164 (행당동, 서울숲한신더휴)",,,
버스,응봉사거리,,2,127.0345427,37.55486744,N,Y,N,행당동,11200107,103900086.0,서울 성동구 행당동 349,"서울특별시 성동구 고산자로 164 (행당동, 서울숲한신더휴)",4579.0,13226.0,4616.0
버스,응봉역.광희중,,1,127.0344034,37.55220114,N,Y,N,응봉동,11200108,103900016.0,서울 성동구 응봉동 102,서울특별시 성동구 중랑천서자전거길 209 (사근동),4739.0,6055.0,3630.0
버스,응봉역.광희중,,1,127.0344339,37.55204254,N,Y,N,응봉동,11200108,103900045.0,서울 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28 (응봉동),4563.0,6326.0,3021.0
버스,응봉역.광희중학교,,1,127.035298,37.551878,N,Y,N,응봉동,11200108,103900272.0,서울 성동구 응봉동 59,"서울특별시 성동구 독서당로63길 59 (응봉동, 응봉동다세대)",4887.0,1223.0,1268.0
버스,응봉초등학교.대림아파트,,1,127.0334307,37.55106784,N,Y,N,응봉동,11200108,103900078.0,서울 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28 (응봉동),4556.0,4397.0,2975.0
버스,응봉초등학교.대림아파트,,1,127.033168,37.5508021,N,Y,N,응봉동,11200108,103900128.0,서울 성동구 응봉동 103,-,4742.0,1818.0,2579.0
버스,응봉현대아파트,,1,127.0307014,37.5497629,N,Y,N,응봉동,11200108,105000461.0,서울 성동구 응봉동 193-81,서울특별시 성동구 독서당로 380 (응봉동),,,
버스,응봉현대아파트,,1,127.0309019,37.55013049,N,Y,N,응봉동,11200108,105000460.0,서울 성동구 응봉동 산 3-12,서울특별시 성동구 독서당로 381-1 (응봉동),,,
버스,이마트.서울숲힐스테이트아파트,,1,127.052284,37.540121,N,Y,N,성수동2가,11200115,103900253.0,서울 성동구 성수동2가 845,-,4854.0,24.0,154.0
버스,이마트.서울숲힐스테이트아파트,,1,127.05257,37.540528,N,Y,N,성수동2가,11200115,103900259.0,서울 성동구 성수동2가 843,"서울특별시 성동구 성수일로4길 26 (성수동2가, 서울숲힐스테이트)",4860.0,228.0,40.0
버스,장한평역,,10,127.066093,37.561188,N,Y,N,용답동,11200122,103000003.0,서울 성동구 용답동 224-3,-,4003.0,65228.0,64985.0
버스,제3법학관,,1,127.048637,37.556233,N,Y,N,사근동,11200106,103900302.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4537.0,1805.0,588.0
버스,제민약국,,1,127.058517,37.536593,N,Y,N,성수동2가,11200115,103000185.0,서울 성동구 성수동2가 838,"서울특별시 성동구 뚝섬로 434 (성수동2가, 성수동 두산위브)",4288.0,2386.0,1954.0
버스,제민약국,,1,127.058488,37.536507,N,Y,N,성수동2가,11200115,103000188.0,서울 성동구 성수동2가 219-1,-,4291.0,370.0,2069.0
버스,제인병원,,3,127.056837,37.549348,N,Y,N,송정동,11200118,103000112.0,서울 성동구 송정동 81-14,서울특별시 성동구 광나루로 243 (송정동),4211.0,6113.0,6107.0
버스,제일감리교회,,1,127.0269037,37.54786612,N,Y,N,금호동4가,11200112,103900146.0,서울 성동구 금호동4가 96,서울특별시 성동구 독서당로 342 (금호동4가),4535.0,5228.0,4618.0
버스,중앙병원,,1,127.0193176,37.55196128,N,Y,N,금호동2가,11200110,103900075.0,서울 성동구 금호동2가 511-1,-,4551.0,3114.0,1282.0
버스,중앙병원앞,,1,127.0194715,37.55212796,N,Y,N,금호동2가,11200110,103900097.0,서울 성동구 금호동2가 510-2,서울특별시 성동구 금호산길 42 (금호동2가),4667.0,135.0,5568.0
버스,중앙슈퍼,,1,127.0665318,37.54951566,N,Y,N,송정동,11200118,103900096.0,서울 성동구 송정동 73-493,-,4615.0,758.0,2075.0
버스,중앙하이츠아파트,,1,127.03845,37.565054,N,Y,N,마장동,11200105,103900171.0,서울 성동구 마장동 776-17,-,4825.0,41.0,618.0
버스,중앙하이츠아파트,,1,127.0389001,37.56525269,N,Y,N,마장동,11200105,103900188.0,서울 성동구 마장동 819,"서울특별시 성동구 마장로 262 (마장동, 중앙하이츠아파트)",4808.0,828.0,93.0
버스,지하철2호선성수역,,1,127.0546618,37.54477028,N,Y,N,성수동2가,11200115,103900083.0,서울 성동구 성수동2가 314-6,서울특별시 성동구 아차산로 96 (성수동2가),4569.0,21487.0,368.0
버스,천은교회.성동청소년상담복지센터,,1,127.026797,37.554691,N,Y,N,행당동,11200107,103900051.0,서울 성동구 행당동 346,서울특별시 성동구 행당로 76 (행당동),4582.0,13.0,471.0
버스,천은교회.성동청소년상담복지센터,,1,127.0266661,37.55459194,N,Y,N,금호동1가,11200109,103900104.0,서울 성동구 금호동1가 631,서울특별시 성동구 행당로6길 20 (금호동1가),4680.0,27.0,407.0
버스,천주교성수동성당앞,,4,127.046139,37.53937,N,Y,N,성수동1가,11200114,103000074.0,서울 성동구 성수동1가 694-3,-,4173.0,12072.0,2294.0
버스,천주교성수동성당앞,,4,127.046074,37.53930553,N,Y,N,성수동1가,11200114,103000075.0,서울 성동구 성수동1가 718-3,서울특별시 성동구 성덕정길 22-1 (성수동1가),4174.0,2997.0,12509.0
버스,청계9가.텐즈힐2단지정문앞,,1,127.0255654,37.57074945,N,Y,N,상왕십리동,11200101,103000159.0,서울 성동구 상왕십리동 2-26,-,4261.0,2575.0,1128.0
버스,청계벽산아파트,,1,127.0303705,37.56826244,N,Y,N,하왕십리동,11200102,103900052.0,서울 성동구 하왕십리동 258,"서울특별시 성동구 무학로 50 (하왕십리동, 벽산아파트)",4590.0,2462.0,7718.0
버스,청계벽산아파트.텐즈힐아파트,,4,127.030377,37.568863,N,Y,N,하왕십리동,11200102,103000008.0,서울 성동구 하왕십리동 258,"서울특별시 성동구 무학로 50 (하왕십리동, 벽산아파트)",4106.0,18689.0,19289.0
버스,청계벽산아파트.텐즈힐아파트,,5,127.03004,37.567955,N,Y,N,하왕십리동,11200102,103000009.0,서울 성동구 하왕십리동 259-12,-,4107.0,16959.0,15275.0
버스,청계장원아파트,,1,127.0448455,37.56934274,N,Y,N,마장동,11200105,103900207.0,서울 성동구 마장동 804,서울특별시 성동구 마장로 지하296 (마장동),4842.0,12.0,1562.0
버스,청계장원아파트,,1,127.044743,37.569336,N,Y,N,마장동,11200105,103900208.0,서울 성동구 마장동 804,서울특별시 성동구 마장로 지하296 (마장동),4837.0,685.0,11.0
버스,청년회의소.서울새활용플라자,,8,127.060482,37.562035,N,Y,N,용답동,11200122,103000002.0,서울 성동구 용답동 224-2,서울특별시 성동구 천호대로 378-1 (용답동),4002.0,42823.0,54732.0
버스,충북상회,,1,127.0310094,37.5527923,N,Y,N,응봉동,11200108,103900061.0,서울 성동구 응봉동 265-50,서울특별시 성동구 독서당로59다길 15 (응봉동),4702.0,2333.0,634.0
버스,코스모타워,,1,127.033286,37.562788,N,Y,N,하왕십리동,11200102,103900113.0,서울 성동구 하왕십리동 960-3,서울특별시 성동구 왕십리로 357-1 (하왕십리동),4593.0,2261.0,3476.0
버스,코스모타워.서울신용보증재단성동지점,,9,127.0329029,37.56298226,N,Y,N,하왕십리동,11200102,103000012.0,서울 성동구 하왕십리동 960-3,서울특별시 성동구 왕십리로 357-1 (하왕십리동),4110.0,26917.0,36036.0
버스,텐즈힐아파트101동.115동,,2,127.029276,37.56698,N,Y,N,하왕십리동,11200102,103900197.0,서울 성동구 하왕십리동 205-6,-,4830.0,256.0,889.0
버스,텐즈힐아파트107동앞,,2,127.0285145,37.56956858,N,Y,N,하왕십리동,11200102,103900210.0,서울 성동구 하왕십리동 1066-2,-,4844.0,733.0,873.0
버스,텐즈힐아파트120동.213동앞,,2,127.026001,37.569125,N,Y,N,하왕십리동,11200102,103900200.0,서울 성동구 하왕십리동 1066-3,-,4833.0,2588.0,2631.0
버스,풍림아이원아파트후문,,1,127.02685,37.56019425,N,Y,N,하왕십리동,11200102,103900271.0,서울 성동구 하왕십리동 1062,-,4886.0,52.0,931.0
버스,풍림아파트,,3,127.023905,37.559145,N,Y,N,하왕십리동,11200102,103000173.0,서울 성동구 하왕십리동 1063,-,4276.0,11190.0,10611.0
버스,한남하이츠아파트,,1,127.0115923,37.54005431,N,Y,N,옥수동,11200113,103900069.0,서울 성동구 옥수동 220-4,-,4527.0,913.0,377.0
버스,한라시그마밸리,,1,127.0551786,37.53990607,N,Y,N,성수동2가,11200115,103900235.0,서울 성동구 성수동2가 325-2,서울특별시 성동구 성수이로 51 (성수동2가),4864.0,840.0,1342.0
버스,한라시그마밸리앞,,1,127.05532,37.539647,N,Y,N,성수동2가,11200115,103900256.0,서울 성동구 성수동2가 331-14,서울특별시 성동구 성수이로 50 (성수동2가),4857.0,661.0,1429.0
버스,한신아파트,,1,127.0192957,37.55075381,N,Y,N,금호동3가,11200111,103900043.0,서울 성동구 금호동3가 1191-1,-,4557.0,2693.0,1960.0
버스,한신아파트,,1,127.0194078,37.5507583,N,Y,N,금호동3가,11200111,103900054.0,서울 성동구 금호동3가 1250-1,서울특별시 성동구 금호산길 28 (금호동3가),4648.0,2722.0,6353.0
버스,한신아파트정문,,1,127.0353825,37.55483475,N,Y,N,행당동,11200107,103900173.0,서울 성동구 행당동 359,-,4823.0,469.0,174.0
버스,한신아파트후문,,1,127.037073,37.5537403,N,Y,N,행당동,11200107,103900174.0,서울 성동구 행당동 359,-,4822.0,2734.0,546.0
버스,한양대동문앞,,1,127.049676,37.55564329,N,Y,N,사근동,11200106,103000297.0,서울 성동구 사근동 102-17,-,4303.0,678.0,2810.0
버스,한양대병원후문,,1,127.041957,37.560011,N,Y,N,행당동,11200107,103900305.0,주소 없음,-,4576.0,697.0,1747.0
버스,한양대부속고등학교,,2,127.041413,37.560925,N,Y,N,행당동,11200107,103000026.0,서울 성동구 행당동 10,서울특별시 성동구 마조로 32 (행당동),4125.0,24309.0,4016.0
버스,한양대부속고등학교,,2,127.0411546,37.56038812,N,Y,N,행당동,11200107,103000027.0,서울 성동구 행당동 3-25,-,4126.0,8417.0,12757.0
버스,한양대앞,,2,127.040647,37.558525,N,Y,N,행당동,11200107,103000029.0,서울 성동구 행당동 19-72,-,4128.0,5568.0,5964.0
버스,한양대앞.한양시장,,3,127.0409668,37.5585824,N,Y,N,행당동,11200107,103000028.0,서울 성동구 행당동 22-7,서울특별시 성동구 마조로 8-1 (행당동),4127.0,10881.0,8329.0
버스,한양대정문,,9,127.0431286,37.55638837,N,Y,N,행당동,11200107,103000030.0,서울 성동구 행당동 33-8,서울특별시 성동구 살곶이8길 23 (행당동),4129.0,42564.0,23343.0
버스,한양대정문앞,,9,127.043138,37.556996,N,Y,N,행당동,11200107,103000031.0,서울 성동구 행당동 33,서울특별시 성동구 살곶이8길 23 (행당동),4130.0,31535.0,46241.0
버스,한양대학교경영대학,,1,127.04853,37.557084,N,Y,N,사근동,11200106,103900304.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4568.0,3219.0,30.0
버스,한양대학교류마티스병원동관,,1,127.044651,37.559973,N,Y,N,사근동,11200106,103900290.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4907.0,3128.0,87.0
버스,한양대학교백남학술정보관,,1,127.045845,37.55773422,N,Y,N,사근동,11200106,103900287.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4908.0,208.0,4300.0
버스,한양대학교병원본관1층,,1,127.0438016,37.55945987,N,Y,N,사근동,11200106,103900285.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4904.0,113.0,3059.0
버스,한양대학교병원본관1층,,1,127.0435712,37.55945161,N,Y,N,사근동,11200106,103900291.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4905.0,722.0,251.0
버스,한양대학교병원응급실,,1,127.0446,37.559812,N,Y,N,사근동,11200106,103900286.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4906.0,297.0,5194.0
버스,한양대학교생활과학대학,,1,127.0465029,37.55680349,N,Y,N,사근동,11200106,103900288.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4910.0,171.0,2368.0
버스,한양대학교정문,,1,127.0421228,37.55777611,N,Y,N,행당동,11200107,103900283.0,주소 없음,-,4914.0,2749.0,354.0
버스,한양대학교제2의학관,,1,127.042132,37.559328,N,Y,N,행당동,11200107,103900284.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4912.0,1764.0,697.0
버스,한양여대앞,,1,127.0503,37.55951,N,Y,N,사근동,11200106,103000145.0,서울 성동구 사근동 120-22,-,4247.0,627.0,4557.0
버스,한양여대앞,,1,127.050625,37.559227,N,Y,N,사근동,11200106,103000296.0,서울 성동구 사근동 120-22,-,4305.0,6766.0,167.0
버스,한양종합기술연구원.생활과학대학,,1,127.0460706,37.5576911,N,Y,N,사근동,11200106,103900289.0,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),4909.0,2622.0,101.0
버스,한양지구대,,1,127.042025,37.560218,N,Y,N,행당동,11200107,103000131.0,서울 성동구 행당동 10,서울특별시 성동구 마조로 32 (행당동),4232.0,5741.0,2998.0
버스,한양지구대,,1,127.0419242,37.56024458,N,Y,N,행당동,11200107,103000132.0,서울 성동구 행당동 10,서울특별시 성동구 마조로 32 (행당동),4233.0,2073.0,3848.0
버스,한전입구,,2,127.0351185,37.5662652,N,Y,N,마장동,11200105,103900089.0,서울 성동구 마장동 474-28,서울특별시 성동구 고산자로 340-1 (마장동),4585.0,1119.0,2698.0
버스,한진아파트후문,,3,127.0269971,37.5560183,N,Y,N,행당동,11200107,103900032.0,서울 성동구 행당동 346,서울특별시 성동구 행당로 76 (행당동),4530.0,1363.0,2127.0
버스,행당1동주민센터.성동소방서,,9,127.038407,37.558268,N,Y,N,행당동,11200107,103000037.0,서울 성동구 행당동 130-129,서울특별시 성동구 왕십리로 259 (행당동),4136.0,14824.0,10086.0
버스,행당2동주민센터,,3,127.0306538,37.5577376,N,Y,N,행당동,11200107,103900038.0,서울 성동구 행당동 322-410,서울특별시 성동구 행당로 106 (행당동),4544.0,1719.0,3736.0
버스,행당2동주민센터,,3,127.0304206,37.55782957,N,Y,N,행당동,11200107,103900105.0,서울 성동구 행당동 317-5,-,4685.0,1565.0,3913.0
버스,행당동서울숲더샵,,1,127.039717,37.557808,N,Y,N,행당동,11200107,103900282.0,서울 성동구 행당동 157-4,서울특별시 성동구 왕십리로 252 (행당동),4898.0,546.0,750.0
버스,행당동서울숲더샵,,1,127.039904,37.558001,N,Y,N,행당동,11200107,103900294.0,서울 성동구 행당동 157-4,서울특별시 성동구 왕십리로 252 (행당동),4899.0,634.0,1206.0
버스,행당서울숲푸르지오109동앞,,1,127.0318012,37.55438612,N,Y,N,행당동,11200107,103900014.0,서울 성동구 행당동 344,"서울특별시 성동구 독서당로 441 (행당동, 신동아아파트)",4743.0,489.0,293.0
버스,행당서울숲푸르지오109동앞,,1,127.031711,37.554456,N,Y,N,행당동,11200107,103900034.0,서울 성동구 행당동 344-1,-,4538.0,460.0,2330.0
버스,행당서울숲푸르지오상가앞,,1,127.033891,37.555614,N,Y,N,행당동,11200107,103900117.0,서울 성동구 행당동 376-4,-,4524.0,2933.0,1220.0
버스,행당서울숲푸르지오상가앞,,1,127.0340187,37.55557299,N,Y,N,행당동,11200107,103900119.0,서울 성동구 행당동 344,"서울특별시 성동구 독서당로 441 (행당동, 신동아아파트)",4748.0,470.0,1836.0
버스,행당신동아.행당푸르지오아파트,,6,127.0340193,37.55614084,N,Y,N,행당동,11200107,103000170.0,서울 성동구 행당동 322-100,서울특별시 성동구 행당로8길 41-2 (행당동),4272.0,21238.0,12081.0
버스,행당역,,4,127.0290983,37.5570009,N,Y,N,행당동,11200107,103000176.0,서울 성동구 행당동 346-14,-,4279.0,19162.0,12968.0
버스,행당역,,1,127.0287644,37.55707937,N,Y,N,행당동,11200107,103000177.0,서울 성동구 행당동 347-10,-,4280.0,12794.0,9553.0
버스,행당역.대림아파트정문,,4,127.0286716,37.55704966,N,Y,N,행당동,11200107,103900123.0,서울 성동구 행당동 347-10,-,4589.0,21920.0,10962.0
버스,행당중학교,,1,127.044352,37.553821,N,Y,N,행당동,11200107,103000505.0,서울 성동구 행당동 67-1,-,4306.0,575.0,1287.0
버스,행당푸르지오아파트,,1,127.0340035,37.55623906,N,Y,N,행당동,11200107,103900162.0,서울 성동구 행당동 322-175,서울특별시 성동구 고산자로 179 (행당동),4780.0,1023.0,3393.0
버스,현대공업사앞,,1,127.032439,37.550105,N,Y,N,응봉동,11200108,103900013.0,서울 성동구 응봉동 100,서울특별시 성동구 독서당로 398 (응봉동),4744.0,1016.0,1155.0
버스,현대공업사앞,,1,127.0325678,37.54995073,N,Y,N,응봉동,11200108,103900074.0,서울 성동구 응봉동 201-10,서울특별시 성동구 독서당로62길 18-1 (응봉동),4549.0,1313.0,1191.0
버스,현대그린아파트,,1,127.049622,37.540523,N,Y,N,성수동1가,11200114,103900261.0,서울 성동구 성수동1가 33-3,"서울특별시 성동구 뚝섬로3길 6 (성수동1가, 성수현대그린아파트)",4861.0,355.0,104.0
버스,화단삼거리,,3,127.0198767,37.54841742,N,Y,N,금호동4가,11200112,103900028.0,서울 성동구 금호동3가 895,서울특별시 성동구 장터길 35 (금호동3가),4521.0,2001.0,4929.0
버스,화단삼거리,,2,127.0196278,37.54821898,N,Y,N,금호동3가,11200111,103900141.0,서울 성동구 금호동4가 1192,서울특별시 성동구 장터길 34 (금호동4가),4766.0,3292.0,1028.0
버스,화단앞,,1,127.019654,37.54862447,N,Y,N,금호동3가,11200111,103900091.0,서울 성동구 금호동3가 902,서울특별시 성동구 금호산길 4 (금호동3가),4594.0,14791.0,3665.0
버스,화양사거리,,5,127.0666629,37.54727767,N,Y,N,성수동2가,11200115,103000108.0,서울 성동구 성수동2가 281-24,서울특별시 성동구 광나루로8길 31 (성수동2가),4207.0,34051.0,23927.0
버스,황학교.텐즈힐몰,,1,127.0236037,37.57005175,N,Y,N,상왕십리동,11200101,103000191.0,서울 성동구 상왕십리동 811,"서울특별시 성동구 마장로 137 (상왕십리동, 텐즈힐)",4295.0,7751.0,9508.0
버스,힐스테이트서울숲리버,,1,127.0253856,37.54674459,N,Y,N,금호동4가,11200112,103900145.0,서울 성동구 금호동4가 1553-6,-,4517.0,2499.0,4359.0
버스,힐스테이트서울숲리버아파트,,5,127.0270576,37.54788771,N,Y,N,금호동4가,11200112,103000060.0,서울 성동구 금호동4가 96,서울특별시 성동구 독서당로 342 (금호동4가),4159.0,19114.0,13512.0
